GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,tic,cusip,conm,ajexdi,cshoc,prccd,trfd,exchg,ccmbegdt
001690,P,01,LU,14593,7,19801212,E,01,20170321,AAPL,037833100,APPLE INC,4.00000000,5246540000,139.84000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170322,AAPL,037833100,APPLE INC,4.00000000,5246540000,141.42000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170323,AAPL,037833100,APPLE INC,4.00000000,5246540000,140.92000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170324,AAPL,037833100,APPLE INC,4.00000000,5246540000,140.64000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170327,AAPL,037833100,APPLE INC,4.00000000,5246540000,140.88000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170328,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.80000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170329,AAPL,037833100,APPLE INC,4.00000000,5246540000,144.12000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170330,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.93000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170331,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.66000000,1.20808234,14,20160401
001690,P,01,LU,14593,7,19801212,E,01,20170403,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.70000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170404,AAPL,037833100,APPLE INC,4.00000000,5246540000,144.77000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170405,AAPL,037833100,APPLE INC,4.00000000,5246540000,144.02000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170406,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.66000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170407,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.34000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170410,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.17000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170411,AAPL,037833100,APPLE INC,4.00000000,5246540000,141.63000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170412,AAPL,037833100,APPLE INC,4.00000000,5246540000,141.80000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170413,AAPL,037833100,APPLE INC,4.00000000,5246540000,141.05000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170417,AAPL,037833100,APPLE INC,4.00000000,5246540000,141.83000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170418,AAPL,037833100,APPLE INC,4.00000000,5246540000,141.20000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170419,AAPL,037833100,APPLE INC,4.00000000,5246540000,140.68000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170420,AAPL,037833100,APPLE INC,4.00000000,5246540000,142.44000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170421,AAPL,037833100,APPLE INC,4.00000000,5246540000,142.27000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170424,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.64000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170425,AAPL,037833100,APPLE INC,4.00000000,5246540000,144.53000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170426,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.68000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170427,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.79000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170428,AAPL,037833100,APPLE INC,4.00000000,5246540000,143.65000000,1.20808234,14,20160501
001690,P,01,LU,14593,7,19801212,E,01,20170501,AAPL,037833100,APPLE INC,4.00000000,5246540000,146.58000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170502,AAPL,037833100,APPLE INC,4.00000000,5246540000,147.51000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170503,AAPL,037833100,APPLE INC,4.00000000,5246540000,147.06000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170504,AAPL,037833100,APPLE INC,4.00000000,5213840000,146.53000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170505,AAPL,037833100,APPLE INC,4.00000000,5213840000,148.96000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170508,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.01000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170509,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.99000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170510,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.26000000,1.20808234,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170511,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.95000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170512,AAPL,037833100,APPLE INC,4.00000000,5213840000,156.10000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170515,AAPL,037833100,APPLE INC,4.00000000,5213840000,155.70000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170516,AAPL,037833100,APPLE INC,4.00000000,5213840000,155.47000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170517,AAPL,037833100,APPLE INC,4.00000000,5213840000,150.25000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170518,AAPL,037833100,APPLE INC,4.00000000,5213840000,152.54000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170519,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.06000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170522,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.99000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170523,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.80000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170524,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.34000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170525,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.87000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170526,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.61000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170530,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.67000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170531,AAPL,037833100,APPLE INC,4.00000000,5213840000,152.76000000,1.2130261,14,20160601
001690,P,01,LU,14593,7,19801212,E,01,20170601,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.18000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170602,AAPL,037833100,APPLE INC,4.00000000,5213840000,155.45000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170605,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.93000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170606,AAPL,037833100,APPLE INC,4.00000000,5213840000,154.45000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170607,AAPL,037833100,APPLE INC,4.00000000,5213840000,155.37000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170608,AAPL,037833100,APPLE INC,4.00000000,5213840000,154.99000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170609,AAPL,037833100,APPLE INC,4.00000000,5213840000,148.98000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170612,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.42000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170613,AAPL,037833100,APPLE INC,4.00000000,5213840000,146.59000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170614,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.16000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170615,AAPL,037833100,APPLE INC,4.00000000,5213840000,144.29000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170616,AAPL,037833100,APPLE INC,4.00000000,5213840000,142.27000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170619,AAPL,037833100,APPLE INC,4.00000000,5213840000,146.34000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170620,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.01000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170621,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.87000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170622,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.63000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170623,AAPL,037833100,APPLE INC,4.00000000,5213840000,146.28000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170626,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.82000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170627,AAPL,037833100,APPLE INC,4.00000000,5213840000,143.73000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170628,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.83000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170629,AAPL,037833100,APPLE INC,4.00000000,5213840000,143.68000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170630,AAPL,037833100,APPLE INC,4.00000000,5213840000,144.02000000,1.2130261,14,20160701
001690,P,01,LU,14593,7,19801212,E,01,20170703,AAPL,037833100,APPLE INC,4.00000000,5213840000,143.50000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170705,AAPL,037833100,APPLE INC,4.00000000,5213840000,144.09000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170706,AAPL,037833100,APPLE INC,4.00000000,5213840000,142.73000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170707,AAPL,037833100,APPLE INC,4.00000000,5213840000,144.18000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170710,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.06000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170711,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.53000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170712,AAPL,037833100,APPLE INC,4.00000000,5213840000,145.74000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170713,AAPL,037833100,APPLE INC,4.00000000,5213840000,147.77000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170714,AAPL,037833100,APPLE INC,4.00000000,5213840000,149.04000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170717,AAPL,037833100,APPLE INC,4.00000000,5213840000,149.56000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170718,AAPL,037833100,APPLE INC,4.00000000,5213840000,150.08000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170719,AAPL,037833100,APPLE INC,4.00000000,5213840000,151.02000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170720,AAPL,037833100,APPLE INC,4.00000000,5213840000,150.34000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170721,AAPL,037833100,APPLE INC,4.00000000,5213840000,150.27000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170724,AAPL,037833100,APPLE INC,4.00000000,5213840000,152.09000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170725,AAPL,037833100,APPLE INC,4.00000000,5213840000,152.74000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170726,AAPL,037833100,APPLE INC,4.00000000,5213840000,153.46000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170727,AAPL,037833100,APPLE INC,4.00000000,5213840000,150.56000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170728,AAPL,037833100,APPLE INC,4.00000000,5213840000,149.50000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170731,AAPL,037833100,APPLE INC,4.00000000,5213840000,148.73000000,1.2130261,14,20160801
001690,P,01,LU,14593,7,19801212,E,01,20170801,AAPL,037833100,APPLE INC,4.00000000,5213840000,150.05000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170802,AAPL,037833100,APPLE INC,4.00000000,5169782000,157.14000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170803,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.57000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170804,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.39000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170807,AAPL,037833100,APPLE INC,4.00000000,5165228000,158.81000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170808,AAPL,037833100,APPLE INC,4.00000000,5165228000,160.08000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170809,AAPL,037833100,APPLE INC,4.00000000,5165228000,161.06000000,1.2130261,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170810,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.32000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170811,AAPL,037833100,APPLE INC,4.00000000,5165228000,157.48000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170814,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.85000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170815,AAPL,037833100,APPLE INC,4.00000000,5165228000,161.60000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170816,AAPL,037833100,APPLE INC,4.00000000,5165228000,160.95000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170817,AAPL,037833100,APPLE INC,4.00000000,5165228000,157.86000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170818,AAPL,037833100,APPLE INC,4.00000000,5165228000,157.50000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170821,AAPL,037833100,APPLE INC,4.00000000,5165228000,157.21000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170822,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.78000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170823,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.98000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170824,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.27000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170825,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.86000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170828,AAPL,037833100,APPLE INC,4.00000000,5165228000,161.47000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170829,AAPL,037833100,APPLE INC,4.00000000,5165228000,162.91000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170830,AAPL,037833100,APPLE INC,4.00000000,5165228000,163.35000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170831,AAPL,037833100,APPLE INC,4.00000000,5165228000,164.00000000,1.21794631,14,20160901
001690,P,01,LU,14593,7,19801212,E,01,20170901,AAPL,037833100,APPLE INC,4.00000000,5165228000,164.05000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170905,AAPL,037833100,APPLE INC,4.00000000,5165228000,162.08000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170906,AAPL,037833100,APPLE INC,4.00000000,5165228000,161.91000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170907,AAPL,037833100,APPLE INC,4.00000000,5165228000,161.26000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170908,AAPL,037833100,APPLE INC,4.00000000,5165228000,158.63000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170911,AAPL,037833100,APPLE INC,4.00000000,5165228000,161.50000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170912,AAPL,037833100,APPLE INC,4.00000000,5165228000,160.86000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170913,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.65000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170914,AAPL,037833100,APPLE INC,4.00000000,5165228000,158.28000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170915,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.88000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170918,AAPL,037833100,APPLE INC,4.00000000,5165228000,158.67000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170919,AAPL,037833100,APPLE INC,4.00000000,5165228000,158.73000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170920,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.07000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170921,AAPL,037833100,APPLE INC,4.00000000,5165228000,153.39000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170922,AAPL,037833100,APPLE INC,4.00000000,5165228000,151.89000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170925,AAPL,037833100,APPLE INC,4.00000000,5165228000,150.55000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170926,AAPL,037833100,APPLE INC,4.00000000,5165228000,153.14000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170927,AAPL,037833100,APPLE INC,4.00000000,5165228000,154.23000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170928,AAPL,037833100,APPLE INC,4.00000000,5165228000,153.28000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20170929,AAPL,037833100,APPLE INC,4.00000000,5165228000,154.12000000,1.21794631,14,20161001
001690,P,01,LU,14593,7,19801212,E,01,20171002,AAPL,037833100,APPLE INC,4.00000000,5165228000,153.81000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171003,AAPL,037833100,APPLE INC,4.00000000,5165228000,154.48000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171004,AAPL,037833100,APPLE INC,4.00000000,5165228000,153.48000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171005,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.39000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171006,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.30000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171009,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.84000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171010,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.90000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171011,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.55000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171012,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.00000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171013,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.99000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171016,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.88000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171017,AAPL,037833100,APPLE INC,4.00000000,5165228000,160.47000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171018,AAPL,037833100,APPLE INC,4.00000000,5165228000,159.76000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171019,AAPL,037833100,APPLE INC,4.00000000,5165228000,155.98000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171020,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.25000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171023,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.17000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171024,AAPL,037833100,APPLE INC,4.00000000,5165228000,157.10000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171025,AAPL,037833100,APPLE INC,4.00000000,5165228000,156.41000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171026,AAPL,037833100,APPLE INC,4.00000000,5165228000,157.41000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171027,AAPL,037833100,APPLE INC,4.00000000,5165228000,163.05000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171030,AAPL,037833100,APPLE INC,4.00000000,5165228000,166.72000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171031,AAPL,037833100,APPLE INC,4.00000000,5165228000,169.04000000,1.21794631,14,20161101
001690,P,01,LU,14593,7,19801212,E,01,20171101,AAPL,037833100,APPLE INC,4.00000000,5165228000,166.89000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171102,AAPL,037833100,APPLE INC,4.00000000,5165228000,168.11000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171103,AAPL,037833100,APPLE INC,4.00000000,5134312000,172.50000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171106,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.25000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171107,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.81000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171108,AAPL,037833100,APPLE INC,4.00000000,5134312000,176.24000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171109,AAPL,037833100,APPLE INC,4.00000000,5134312000,175.88000000,1.21794631,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171110,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.67000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171113,AAPL,037833100,APPLE INC,4.00000000,5134312000,173.97000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171114,AAPL,037833100,APPLE INC,4.00000000,5134312000,171.34000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171115,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.08000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171116,AAPL,037833100,APPLE INC,4.00000000,5134312000,171.10000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171117,AAPL,037833100,APPLE INC,4.00000000,5134312000,170.15000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171120,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.98000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171121,AAPL,037833100,APPLE INC,4.00000000,5134312000,173.14000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171122,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.96000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171124,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.97000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171127,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.09000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171128,AAPL,037833100,APPLE INC,4.00000000,5134312000,173.07000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171129,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.48000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171130,AAPL,037833100,APPLE INC,4.00000000,5134312000,171.85000000,1.2223392,14,20161201
001690,P,01,LU,14593,7,19801212,E,01,20171201,AAPL,037833100,APPLE INC,4.00000000,5134312000,171.05000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171204,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.80000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171205,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.64000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171206,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.01000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171207,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.32000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171208,AAPL,037833100,APPLE INC,4.00000000,5134312000,169.37000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171211,AAPL,037833100,APPLE INC,4.00000000,5134312000,172.67000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171212,AAPL,037833100,APPLE INC,4.00000000,5134312000,171.70000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171213,AAPL,037833100,APPLE INC,4.00000000,5134312000,172.27000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171214,AAPL,037833100,APPLE INC,4.00000000,5134312000,172.22000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171215,AAPL,037833100,APPLE INC,4.00000000,5134312000,173.97000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171218,AAPL,037833100,APPLE INC,4.00000000,5134312000,176.42000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171219,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.54000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171220,AAPL,037833100,APPLE INC,4.00000000,5134312000,174.35000000,1.2223392,14,20170101
001690,P,01,LU,14593,7,19801212,E,01,20171221,AAPL,037833100,APPLE INC,4.00000000,5134312000,175.01000000,1.2223392,14,20170101
