caldt,prtnam,totret
19430529,9_10,0.124094
19430529,1_5,0.055696
19430529,6_10,0.094203
19430529,Mrkt,0.057723
19430630,1,0.020496
19430630,2,0.016223
19430630,3,0.015889
19430630,4,0.007863
19430630,5,0.027973
19430630,6,0.006496
19430630,7,0.006301
19430630,8,0.018803
19430630,9,0.010760
19430630,10,-0.042621
19430630,1_2,0.019767
19430630,3_5,0.015984
19430630,6_8,0.009147
19430630,9_10,-0.006314
19430630,1_5,0.019224
19430630,6_10,0.006595
19430630,Mrkt,0.018535
19430731,1,-0.040134
19430731,2,-0.057476
19430731,3,-0.057050
19430731,4,-0.081684
19430731,5,-0.055768
19430731,6,-0.077568
19430731,7,-0.061221
19430731,8,-0.079592
19430731,9,-0.077193
19430731,10,-0.065905
19430731,1_2,-0.043084
19430731,3_5,-0.064168
19430731,6_8,-0.072624
19430731,9_10,-0.073814
19430731,1_5,-0.046094
19430731,6_10,-0.072820
19430731,Mrkt,-0.047514
19430831,1,0.013483
19430831,2,0.017105
19430831,3,0.013538
19430831,4,0.013961
19430831,5,0.010055
19430831,6,0.010706
19430831,7,0.003894
19430831,8,-0.000241
19430831,9,-0.004458
19430831,10,-0.035101
19430831,1_2,0.014077
19430831,3_5,0.012949
19430831,6_8,0.006021
19430831,9_10,-0.013763
19430831,1_5,0.013921
19430831,6_10,0.002768
19430831,Mrkt,0.013353
19430930,1,0.022180
19430930,2,0.026984
19430930,3,0.021209
19430930,4,0.036710
19430930,5,0.029893
19430930,6,0.028417
19430930,7,0.042892
19430930,8,0.037600
19430930,9,0.040207
19430930,10,0.046896
19430930,1_2,0.022975
19430930,3_5,0.027520
19430930,6_8,0.035242
19430930,9_10,0.042194
19430930,1_5,0.023607
19430930,6_10,0.036361
19430930,Mrkt,0.024257
19431030,1,-0.012677
19431030,2,-0.013435
19431030,3,-0.008129
19431030,4,-0.007469
19431030,5,0.000717
19431030,6,-0.009852
19431030,7,0.022441
19431030,8,-0.001374
19431030,9,-0.003606
19431030,10,-0.010111
19431030,1_2,-0.012804
19431030,3_5,-0.006104
19431030,6_8,0.002757
19431030,9_10,-0.005530
19431030,1_5,-0.011867
19431030,6_10,0.001398
19431030,Mrkt,-0.011188
19431130,1,-0.048269
19431130,2,-0.078187
19431130,3,-0.071207
19431130,4,-0.088368
19431130,5,-0.088732
19431130,6,-0.086085
19431130,7,-0.071052
19431130,8,-0.095096
19431130,9,-0.111461
19431130,10,-0.132599
19431130,1_2,-0.053346
19431130,3_5,-0.079979
19431130,6_8,-0.082909
19431130,9_10,-0.117683
19431130,1_5,-0.057103
19431130,6_10,-0.088601
19431130,Mrkt,-0.058727
19431231,1,0.052624
19431231,2,0.080943
19431231,3,0.078479
19431231,4,0.101250
19431231,5,0.099509
19431231,6,0.097699
19431231,7,0.097165
19431231,8,0.108552
19431231,9,0.110824
19431231,10,0.123278
19431231,1_2,0.057309
19431231,3_5,0.089580
19431231,6_8,0.099814
19431231,9_10,0.114400
19431231,1_5,0.061749
19431231,6_10,0.102108
19431231,Mrkt,0.063771
19440131,1,0.012013
19440131,2,0.020381
19440131,3,0.023832
19440131,4,0.031435
19440131,5,0.043666
19440131,6,0.051368
19440131,7,0.036396
19440131,8,0.054206
19440131,9,0.082177
19440131,10,0.085341
19440131,1_2,0.013418
19440131,3_5,0.030239
19440131,6_8,0.046996
19440131,9_10,0.083109
19440131,1_5,0.015812
19440131,6_10,0.052797
19440131,Mrkt,0.017755
19440229,1,0.002269
19440229,2,0.003947
19440229,3,0.004191
19440229,4,0.008016
19440229,5,0.015236
19440229,6,0.007587
19440229,7,0.020179
19440229,8,0.016795
19440229,9,0.024244
19440229,10,0.026501
19440229,1_2,0.002552
19440229,3_5,0.007704
19440229,6_8,0.013721
19440229,9_10,0.024906
19440229,1_5,0.003301
19440229,6_10,0.015560
19440229,Mrkt,0.003969
19440331,1,0.019889
19440331,2,0.036995
19440331,3,0.017499
19440331,4,0.031383
19440331,5,0.048994
19440331,6,0.038593
19440331,7,0.045371
19440331,8,0.055791
19440331,9,0.054315
19440331,10,0.059496
19440331,1_2,0.022785
19440331,3_5,0.028485
19440331,6_8,0.044614
19440331,9_10,0.055822
19440331,1_5,0.023619
19440331,6_10,0.046478
19440331,Mrkt,0.024887
19440429,1,-0.011575
19440429,2,-0.022285
19440429,3,-0.032674
19440429,4,-0.028145
19440429,5,-0.026163
19440429,6,-0.028123
19440429,7,-0.033437
19440429,8,-0.029754
19440429,9,-0.035148
19440429,10,-0.030855
19440429,1_2,-0.013386
19440429,3_5,-0.029928
19440429,6_8,-0.030228
19440429,9_10,-0.033856
19440429,1_5,-0.015794
19440429,6_10,-0.030844
19440429,Mrkt,-0.016650
19440531,1,0.045500
19440531,2,0.060623
19440531,3,0.054141
19440531,4,0.059821
19440531,5,0.076773
19440531,6,0.067151
19440531,7,0.069170
19440531,8,0.058329
19440531,9,0.082694
19440531,10,0.068850
19440531,1_2,0.048033
19440531,3_5,0.060720
19440531,6_8,0.065823
19440531,9_10,0.078510
19440531,1_5,0.049856
19440531,6_10,0.067973
19440531,Mrkt,0.050869
19440630,1,0.042003
19440630,2,0.069072
19440630,3,0.076137
19440630,4,0.079772
19440630,5,0.110357
19440630,6,0.082958
19440630,7,0.097537
19440630,8,0.110696
19440630,9,0.120996
19440630,10,0.251485
19440630,1_2,0.046595
19440630,3_5,0.084743
19440630,6_8,0.093925
19440630,9_10,0.159477
19440630,1_5,0.052144
19440630,6_10,0.105217
19440630,Mrkt,0.055169
19440731,1,-0.014704
19440731,2,-0.018078
19440731,3,-0.011151
19440731,4,-0.013826
19440731,5,-0.015604
19440731,6,0.000556
19440731,7,-0.013030
19440731,8,-0.014385
19440731,9,-0.010716
19440731,10,-0.027136
19440731,1_2,-0.015287
19440731,3_5,-0.012923
19440731,6_8,-0.007266
19440731,9_10,-0.015892
19440731,1_5,-0.014933
19440731,6_10,-0.008821
19440731,Mrkt,-0.014569
19440831,1,0.010632
19440831,2,0.025202
19440831,3,0.018072
19440831,4,0.029096
19440831,5,0.030084
19440831,6,0.040155
19440831,7,0.032318
19440831,8,0.033564
19440831,9,0.016661
19440831,10,0.050096
19440831,1_2,0.013141
19440831,3_5,0.024018
19440831,6_8,0.036102
19440831,9_10,0.027049
19440831,1_5,0.014776
19440831,6_10,0.034490
19440831,Mrkt,0.015963
19440930,1,0.000509
19440930,2,-0.002519
19440930,3,0.004707
19440930,4,-0.004026
19440930,5,0.006966
19440930,6,0.001105
19440930,7,-0.000074
19440930,8,-0.002795
19440930,9,0.007691
19440930,10,-0.005484
19440930,1_2,-0.000018
19440930,3_5,0.002543
19440930,6_8,-0.000159
19440930,9_10,0.003491
19440930,1_5,0.000373
19440930,6_10,0.000485
19440930,Mrkt,0.000380
19441031,1,0.003377
19441031,2,0.000488
19441031,3,-0.000519
19441031,4,-0.005046
19441031,5,0.000197
19441031,6,0.002435
19441031,7,-0.003718
19441031,8,-0.009873
19441031,9,0.008162
19441031,10,0.010957
19441031,1_2,0.002882
19441031,3_5,-0.001745
19441031,6_8,-0.002339
19441031,9_10,0.009028
19441031,1_5,0.002175
19441031,6_10,-0.000283
19441031,Mrkt,0.002025
19441130,1,0.016467
19441130,2,0.014235
19441130,3,0.023029
19441130,4,0.021701
19441130,5,0.011107
19441130,6,0.024219
19441130,7,0.020778
19441130,8,0.036041
19441130,9,0.038257
19441130,10,0.016211
19441130,1_2,0.016086
19441130,3_5,0.020071
19441130,6_8,0.025749
19441130,9_10,0.031342
19441130,1_5,0.016692
19441130,6_10,0.026770
19441130,Mrkt,0.017310
19441230,1,0.031926
19441230,2,0.045175
19441230,3,0.055259
19441230,4,0.066262
19441230,5,0.062258
19441230,6,0.072260
19441230,7,0.078707
19441230,8,0.069532
19441230,9,0.079198
19441230,10,0.120985
19441230,1_2,0.034185
19441230,3_5,0.060093
19441230,6_8,0.073734
19441230,9_10,0.092146
19441230,1_5,0.038136
19441230,6_10,0.077091
19441230,Mrkt,0.040565
19450131,1,0.012669
19450131,2,0.032199
19450131,3,0.028033
19450131,4,0.030881
19450131,5,0.041010
19450131,6,0.036858
19450131,7,0.044511
19450131,8,0.065018
19450131,9,0.043177
19450131,10,0.084426
19450131,1_2,0.016037
19450131,3_5,0.031705
19450131,6_8,0.045881
19450131,9_10,0.056574
19450131,1_5,0.018461
19450131,6_10,0.047897
19450131,Mrkt,0.020352
19450228,1,0.053833
19450228,2,0.069623
19450228,3,0.084761
19450228,4,0.073959
19450228,5,0.078585
19450228,6,0.096423
19450228,7,0.085460
19450228,8,0.097708
19450228,9,0.093133
19450228,10,0.108120
19450228,1_2,0.056596
19450228,3_5,0.080098
19450228,6_8,0.093188
19450228,9_10,0.098087
19450228,1_5,0.060293
19450228,6_10,0.094124
19450228,Mrkt,0.062531
19450331,1,-0.032740
19450331,2,-0.045609
19450331,3,-0.043574
19450331,4,-0.047274
19450331,5,-0.060955
19450331,6,-0.056094
19450331,7,-0.052053
19450331,8,-0.049167
19450331,9,-0.078986
19450331,10,-0.115763
19450331,1_2,-0.035021
19450331,3_5,-0.048476
19450331,6_8,-0.053175
19450331,9_10,-0.091247
19450331,1_5,-0.037180
19450331,6_10,-0.060493
19450331,Mrkt,-0.038770
19450430,1,0.071498
19450430,2,0.093126
19450430,3,0.086647
19450430,4,0.087931
19450430,5,0.090714
19450430,6,0.103772
19450430,7,0.077434
19450430,8,0.092211
19450430,9,0.084511
19450430,10,0.093245
19450430,1_2,0.075318
19450430,3_5,0.087909
19450430,6_8,0.092374
19450430,9_10,0.087391
19450430,1_5,0.077305
19450430,6_10,0.091462
19450430,Mrkt,0.078243
19450531,1,0.016314
19450531,2,0.010692
19450531,3,0.017614
19450531,4,0.028279
19450531,5,0.019474
19450531,6,0.044033
19450531,7,0.032022
19450531,8,0.023920
19450531,9,0.037293
19450531,10,0.067116
19450531,1_2,0.015298
19450531,3_5,0.021261
19450531,6_8,0.035397
19450531,9_10,0.047192
19450531,1_5,0.016249
19450531,6_10,0.037547
19450531,Mrkt,0.017674
19450630,1,-0.006526
19450630,2,0.010223
19450630,3,0.020531
19450630,4,0.041820
19450630,5,0.021387
19450630,6,0.025220
19450630,7,0.026370
19450630,8,0.037621
19450630,9,0.086106
19450630,10,0.098764
19450630,1_2,-0.003477
19450630,3_5,0.027258
19450630,6_8,0.028499
19450630,9_10,0.090393
19450630,1_5,0.001472
19450630,6_10,0.039835
19450630,Mrkt,0.004099
19450731,1,-0.013506
19450731,2,-0.034879
19450731,3,-0.036903
19450731,4,-0.022463
19450731,5,-0.039661
19450731,6,-0.044307
19450731,7,-0.038015
19450731,8,-0.037708
19450731,9,-0.038881
19450731,10,-0.041571
19450731,1_2,-0.017392
19450731,3_5,-0.033086
19450731,6_8,-0.040723
19450731,9_10,-0.039802
19450731,1_5,-0.019981
19450731,6_10,-0.040548
19450731,Mrkt,-0.021430
19450831,1,0.055673
19450831,2,0.084265
19450831,3,0.064274
19450831,4,0.070468
19450831,5,0.064217
19450831,6,0.078562
19450831,7,0.061714
19450831,8,0.072474
19450831,9,0.063343
19450831,10,0.050283
19450831,1_2,0.060791
19450831,3_5,0.066167
19450831,6_8,0.071684
19450831,9_10,0.058881
19450831,1_5,0.061669
19450831,6_10,0.069249
19450831,Mrkt,0.062193
19450929,1,0.039703
19450929,2,0.056910
19450929,3,0.063289
19450929,4,0.067922
19450929,5,0.065650
19450929,6,0.065278
19450929,7,0.074875
19450929,8,0.062087
19450929,9,0.073213
19450929,10,0.061275
19450929,1_2,0.042855
19450929,3_5,0.065232
19450929,6_8,0.067571
19450929,9_10,0.069184
19450929,1_5,0.046528
19450929,6_10,0.067881
19450929,Mrkt,0.048022
19451031,1,0.031219
19451031,2,0.046183
19451031,3,0.053853
19451031,4,0.053542
19451031,5,0.044645
19451031,6,0.059583
19451031,7,0.061922
19451031,8,0.056079
19451031,9,0.106474
19451031,10,0.110053
19451031,1_2,0.033956
19451031,3_5,0.051797
19451031,6_8,0.059493
19451031,9_10,0.107652
19451031,1_5,0.036922
19451031,6_10,0.068673
19451031,Mrkt,0.039153
19451130,1,0.038004
19451130,2,0.051035
19451130,3,0.105785
19451130,4,0.094435
19451130,5,0.086887
19451130,6,0.085757
19451130,7,0.116201
19451130,8,0.099215
19451130,9,0.112529
19451130,10,0.161160
19451130,1_2,0.040415
19451130,3_5,0.098311
19451130,6_8,0.098720
19451130,9_10,0.128570
19451130,1_5,0.050243
19451130,6_10,0.104609
19451130,Mrkt,0.054170
19451231,1,0.007495
19451231,2,0.017166
19451231,3,0.011272
19451231,4,0.031191
19451231,5,0.020819
19451231,6,0.006078
19451231,7,0.035105
19451231,8,0.041365
19451231,9,0.036368
19451231,10,0.017622
19451231,1_2,0.009308
19451231,3_5,0.019399
19451231,6_8,0.023938
19451231,9_10,0.029619
19451231,1_5,0.011099
19451231,6_10,0.025115
19451231,Mrkt,0.012178
19460131,1,0.053304
19460131,2,0.063297
19460131,3,0.082380
19460131,4,0.073310
19460131,5,0.084805
19460131,6,0.077014
19460131,7,0.094104
19460131,8,0.098924
19460131,9,0.141113
19460131,10,0.165470
19460131,1_2,0.055179
19460131,3_5,0.080055
19460131,6_8,0.087940
19460131,9_10,0.149516
19460131,1_5,0.059629
19460131,6_10,0.100521
19460131,Mrkt,0.062776
19460228,1,-0.052018
19460228,2,-0.065912
19460228,3,-0.062680
19460228,4,-0.070349
19460228,5,-0.071968
19460228,6,-0.062827
19460228,7,-0.082117
19460228,8,-0.075571
19460228,9,-0.054611
19460228,10,-0.082471
19460228,1_2,-0.054657
19460228,3_5,-0.067027
19460228,6_8,-0.072367
19460228,9_10,-0.064295
19460228,1_5,-0.056903
19460228,6_10,-0.070645
19460228,Mrkt,-0.058001
19460330,1,0.052084
19460330,2,0.075717
19460330,3,0.075274
19460330,4,0.074466
19460330,5,0.064674
19460330,6,0.067055
19460330,7,0.063513
19460330,8,0.050715
19460330,9,0.032687
19460330,10,0.001546
19460330,1_2,0.056535
19460330,3_5,0.072772
19460330,6_8,0.061844
19460330,9_10,0.022062
19460330,1_5,0.059464
19460330,6_10,0.053300
19460330,Mrkt,0.058978
19460430,1,0.040882
19460430,2,0.040692
19460430,3,0.038544
19460430,4,0.051625
19460430,5,0.049817
19460430,6,0.039716
19460430,7,0.051336
19460430,8,0.062009
19460430,9,0.071141
19460430,10,0.073869
19460430,1_2,0.040845
19460430,3_5,0.045024
19460430,6_8,0.048851
19460430,9_10,0.072063
19460430,1_5,0.041601
19460430,6_10,0.053651
19460430,Mrkt,0.042541
19460531,1,0.029188
19460531,2,0.054498
19460531,3,0.053603
19460531,4,0.050024
19460531,5,0.064716
19460531,6,0.065639
19460531,7,0.060728
19460531,8,0.057467
19460531,9,0.067072
19460531,10,0.034072
19460531,1_2,0.034095
19460531,3_5,0.054859
19460531,6_8,0.062047
19460531,9_10,0.055857
19460531,1_5,0.037892
19460531,6_10,0.060747
19460531,Mrkt,0.039697
19460628,1,-0.029911
19460628,2,-0.049642
19460628,3,-0.050652
19460628,4,-0.059035
19460628,5,-0.056836
19460628,6,-0.044754
19460628,7,-0.051578
19460628,8,-0.055544
19460628,9,-0.049739
19460628,10,-0.037762
19460628,1_2,-0.033855
19460628,3_5,-0.054636
19460628,6_8,-0.049588
19460628,9_10,-0.045671
19460628,1_5,-0.037752
19460628,6_10,-0.048762
19460628,Mrkt,-0.038648
19460731,1,-0.019528
19460731,2,-0.029295
19460731,3,-0.039636
19460731,4,-0.040674
19460731,5,-0.041980
19460731,6,-0.042898
19460731,7,-0.035462
19460731,8,-0.055929
19460731,9,-0.056940
19460731,10,-0.046438
19460731,1_2,-0.021420
19460731,3_5,-0.040462
19460731,6_8,-0.043651
19460731,9_10,-0.053376
19460731,1_5,-0.024906
19460731,6_10,-0.045665
19460731,Mrkt,-0.026579
19460830,1,-0.061672
19460830,2,-0.058828
19460830,3,-0.057839
19460830,4,-0.080521
19460830,5,-0.079778
19460830,6,-0.075897
19460830,7,-0.080302
19460830,8,-0.085295
19460830,9,-0.087855
19460830,10,-0.088486
19460830,1_2,-0.061123
19460830,3_5,-0.069635
19460830,6_8,-0.079614
19460830,9_10,-0.088068
19460830,1_5,-0.062674
19460830,6_10,-0.081341
19460830,Mrkt,-0.064157
19460930,1,-0.088081
19460930,2,-0.104381
19460930,3,-0.122768
19460930,4,-0.133292
19460930,5,-0.125949
19460930,6,-0.136542
19460930,7,-0.140668
19460930,8,-0.146104
19460930,9,-0.160061
19460930,10,-0.173300
19460930,1_2,-0.091242
19460930,3_5,-0.126714
19460930,6_8,-0.140212
19460930,9_10,-0.164458
19460930,1_5,-0.097668
19460930,6_10,-0.145164
19460930,Mrkt,-0.101402
19461031,1,-0.013972
19461031,2,-0.017750
19461031,3,-0.008512
19461031,4,-0.017430
19461031,5,-0.010631
19461031,6,-0.008114
19461031,7,-0.011887
19461031,8,-0.018858
19461031,9,-0.017893
19461031,10,-0.010022
19461031,1_2,-0.014686
19461031,3_5,-0.011661
19461031,6_8,-0.011886
19461031,9_10,-0.015270
19461031,1_5,-0.014168
19461031,6_10,-0.012561
19461031,Mrkt,-0.014050
19461130,1,0.002264
19461130,2,-0.007664
19461130,3,-0.000509
19461130,4,-0.000567
19461130,5,0.003493
19461130,6,0.003065
19461130,7,-0.009586
19461130,8,0.000887
19461130,9,-0.010162
19461130,10,-0.009160
19461130,1_2,0.000397
19461130,3_5,0.000331
19461130,6_8,-0.001509
19461130,9_10,-0.009829
19461130,1_5,0.000386
19461130,6_10,-0.003167
19461130,Mrkt,0.000123
19461231,1,0.046112
19461231,2,0.063505
19461231,3,0.053029
19461231,4,0.059639
19461231,5,0.047090
19461231,6,0.053743
19461231,7,0.042931
19461231,8,0.043605
19461231,9,0.045815
19461231,10,0.019931
19461231,1_2,0.049361
19461231,3_5,0.053738
19461231,6_8,0.047965
19461231,9_10,0.037326
19461231,1_5,0.050116
19461231,6_10,0.045835
19461231,Mrkt,0.049799
19470131,1,0.010187
19470131,2,0.008251
19470131,3,0.013951
19470131,4,0.008071
19470131,5,0.025915
19470131,6,0.032379
19470131,7,0.033876
19470131,8,0.037355
19470131,9,0.058443
19470131,10,0.074833
19470131,1_2,0.009825
19470131,3_5,0.014734
19470131,6_8,0.034015
19470131,9_10,0.063902
19470131,1_5,0.010677
19470131,6_10,0.039856
19470131,Mrkt,0.012789
19470228,1,-0.011433
19470228,2,-0.013070
19470228,3,-0.007297
19470228,4,-0.001872
19470228,5,-0.011418
19470228,6,-0.009755
19470228,7,-0.003668
19470228,8,-0.003768
19470228,9,-0.006411
19470228,10,0.001500
19470228,1_2,-0.011739
19470228,3_5,-0.006537
19470228,6_8,-0.006397
19470228,9_10,-0.003747
19470228,1_5,-0.010827
19470228,6_10,-0.005868
19470228,Mrkt,-0.010459
19470331,1,-0.011397
19470331,2,-0.021464
19470331,3,-0.019145
19470331,4,-0.026563
19470331,5,-0.023334
19470331,6,-0.020324
19470331,7,-0.041256
19470331,8,-0.047150
19470331,9,-0.046997
19470331,10,-0.037935
19470331,1_2,-0.013278
19470331,3_5,-0.022383
19470331,6_8,-0.033405
19470331,9_10,-0.043929
19470331,1_5,-0.014885
19470331,6_10,-0.035508
19470331,Mrkt,-0.016432
19470430,1,-0.031588
19470430,2,-0.065538
19470430,3,-0.067633
19470430,4,-0.079992
19470430,5,-0.083629
19470430,6,-0.084330
19470430,7,-0.085160
19470430,8,-0.083863
19470430,9,-0.105051
19470430,10,-0.118470
19470430,1_2,-0.037927
19470430,3_5,-0.074956
19470430,6_8,-0.084491
19470430,9_10,-0.109503
19470430,1_5,-0.044370
19470430,6_10,-0.089500
19470430,Mrkt,-0.047682
19470529,1,0.002966
19470529,2,-0.023040
19470529,3,-0.030090
19470529,4,-0.025910
19470529,5,-0.042459
19470529,6,-0.034332
19470529,7,-0.045093
19470529,8,-0.046461
19470529,9,-0.052261
19470529,10,-0.071899
19470529,1_2,-0.001738
19470529,3_5,-0.031470
19470529,6_8,-0.040540
19470529,9_10,-0.058712
19470529,1_5,-0.006740
19470529,6_10,-0.044102
19470529,Mrkt,-0.009357
19470630,1,0.050673
19470630,2,0.059091
19470630,3,0.063932
19470630,4,0.059014
19470630,5,0.062098
19470630,6,0.032565
19470630,7,0.050357
19470630,8,0.056466
19470630,9,0.046059
19470630,10,0.072982
19470630,1_2,0.052167
19470630,3_5,0.062018
19470630,6_8,0.043616
19470630,9_10,0.054782
19470630,1_5,0.053783
19470630,6_10,0.045758
19470630,Mrkt,0.053237
19470731,1,0.033651
19470731,2,0.045888
19470731,3,0.055995
19470731,4,0.059853
19470731,5,0.074462
19470731,6,0.053907
19470731,7,0.055595
19470731,8,0.080649
19470731,9,0.074756
19470731,10,0.080138
19470731,1_2,0.035842
19470731,3_5,0.061117
19470731,6_8,0.060612
19470731,9_10,0.076547
19470731,1_5,0.040038
19470731,6_10,0.063659
19470731,Mrkt,0.041624
19470829,1,-0.017078
19470829,2,-0.020610
19470829,3,-0.024795
19470829,4,-0.000699
19470829,5,-0.011281
19470829,6,-0.010301
19470829,7,-0.010769
19470829,8,-0.022414
19470829,9,-0.019949
19470829,10,-0.035740
19470829,1_2,-0.017714
19470829,3_5,-0.014435
19470829,6_8,-0.013274
19470829,9_10,-0.025228
19470829,1_5,-0.017163
19470829,6_10,-0.015575
19470829,Mrkt,-0.017054
19470930,1,-0.010482
19470930,2,0.003765
19470930,3,0.006636
19470930,4,0.003086
19470930,5,0.004310
19470930,6,0.007462
19470930,7,0.006456
19470930,8,0.018197
19470930,9,0.007539
19470930,10,0.015289
19470930,1_2,-0.007893
19470930,3_5,0.005022
19470930,6_8,0.009596
19470930,9_10,0.010104
19470930,1_5,-0.005706
19470930,6_10,0.009692
19470930,Mrkt,-0.004641
19471031,1,0.022829
19471031,2,0.031413
19471031,3,0.013864
19471031,4,0.031888
19471031,5,0.045600
19471031,6,0.022915
19471031,7,0.034666
19471031,8,0.035373
19471031,9,0.050335
19471031,10,0.043335
19471031,1_2,0.024394
19471031,3_5,0.026303
19471031,6_8,0.029647
19471031,9_10,0.047989
19471031,1_5,0.024722
19471031,6_10,0.033147
19471031,Mrkt,0.025307
19471129,1,-0.014006
19471129,2,-0.024268
19471129,3,-0.030950
19471129,4,-0.023023
19471129,5,-0.025969
19471129,6,-0.030433
19471129,7,-0.034917
19471129,8,-0.045096
19471129,9,-0.032031
19471129,10,-0.029216
19471129,1_2,-0.015892
19471129,3_5,-0.027389
19471129,6_8,-0.035354
19471129,9_10,-0.031093
19471129,1_5,-0.017868
19471129,6_10,-0.034533
19471129,Mrkt,-0.019040
19471231,1,0.031952
19471231,2,0.036595
19471231,3,0.029503
19471231,4,0.025361
19471231,5,0.031040
19471231,6,0.016864
19471231,7,0.015729
19471231,8,0.016254
19471231,9,0.000283
19471231,10,0.023150
19471231,1_2,0.032803
19471231,3_5,0.028567
19471231,6_8,0.016358
19471231,9_10,0.007899
19471231,1_5,0.032074
19471231,6_10,0.014730
19471231,Mrkt,0.030869
19480131,1,-0.045079
19480131,2,-0.039968
19480131,3,-0.023954
19480131,4,-0.017511
19480131,5,-0.027068
19480131,6,-0.015979
19480131,7,-0.014607
19480131,8,-0.013806
19480131,9,-0.009354
19480131,10,0.036249
19480131,1_2,-0.044155
19480131,3_5,-0.022615
19480131,6_8,-0.015027
19480131,9_10,0.005790
19480131,1_5,-0.040508
19480131,6_10,-0.011088
19480131,Mrkt,-0.038493
19480228,1,-0.036987
19480228,2,-0.048501
19480228,3,-0.046905
19480228,4,-0.056227
19480228,5,-0.061478
19480228,6,-0.054920
19480228,7,-0.069704
19480228,8,-0.061455
19480228,9,-0.072406
19480228,10,-0.076996
