caldt,vwretd,ewretd,sprtrn,CAP1RET,CAP2RET,CAP3RET,CAP4RET,CAP5RET,CAP6RET,CAP7RET,CAP8RET,CAP9RET,CAP10RET
19300515,-0.012428,-0.006667,,-0.010251,-0.008621,-0.011904,-0.013574,-0.005985,-0.010743,-0.009536,-0.008236,-0.012251,-0.013337
19300516,0.005149,0.001817,,-0.005829,-0.000107,0.007794,0.001991,0.003222,0.002752,0.001968,0.001650,0.005948,0.005707
19300517,0.000422,0.002651,,0.001462,0.004231,-0.000982,0.003514,0.004978,-0.000116,0.001599,0.000054,-0.000990,0.000583
19300519,-0.018171,-0.014612,,-0.013823,-0.019745,-0.010806,-0.016101,-0.020723,-0.015859,-0.016394,-0.014599,-0.018800,-0.018637
19300520,0.001302,-0.004279,,-0.016113,-0.002813,-0.009437,-0.009931,-0.007624,-0.005533,0.001607,-0.002293,-0.001700,0.003241
19300521,-0.003173,-0.001731,,-0.005338,-0.000760,-0.001462,0.003303,-0.003164,-0.003714,-0.002863,-0.006676,-0.002730,-0.003044
19300522,0.001665,0.000647,,0.000355,-0.002834,-0.000227,-0.001132,0.002480,-0.000223,-0.000915,0.005853,0.002103,0.001437
19300523,0.009884,0.007457,,0.011223,0.011091,0.005171,0.007435,0.008869,0.016658,0.004683,0.004747,0.008609,0.010858
19300524,0.005940,0.004166,,-0.007670,0.006834,0.002783,0.002333,0.002401,0.004603,0.005139,0.003117,0.004067,0.006943
19300526,0.001384,0.003307,,0.004356,-0.006300,0.006142,0.004952,0.007883,0.003491,0.003760,0.004408,0.004243,-0.000003
19300527,0.000718,-0.001648,,0.001291,-0.008320,-0.005923,-0.001205,-0.002632,-0.003743,-0.002905,0.001515,0.001098,0.001174
19300528,0.003497,0.000167,,-0.000595,-0.008638,0.001470,0.003390,-0.003345,0.007917,0.000805,0.000089,0.003578,0.004059
19300529,0.004852,0.005338,,0.010631,0.008147,0.007671,0.009605,0.010704,0.006424,0.000963,0.004476,0.002991,0.005194
19300602,-0.001657,0.000140,,-0.014589,0.005884,-0.006509,0.000471,0.002513,-0.001033,-0.001656,0.003210,0.000000,-0.002605
19300603,-0.008176,-0.008448,,-0.008572,-0.006111,-0.012886,-0.011824,-0.009228,-0.009280,-0.006296,-0.005350,-0.009268,-0.008156
19300604,0.002895,0.002159,,0.015231,-0.006550,0.001386,0.003917,-0.002568,0.007082,-0.000476,0.004360,0.002134,0.003107
19300605,-0.013784,-0.010605,,-0.006011,-0.014887,-0.016131,-0.006425,-0.011700,-0.014349,-0.011035,-0.012772,-0.012388,-0.014579
19300606,-0.014505,-0.011699,,-0.009410,-0.010486,-0.010373,-0.024889,-0.015030,-0.014344,-0.011053,-0.013538,-0.015229,-0.014576
19300607,-0.017986,-0.017492,,-0.012196,-0.027799,-0.021896,-0.015142,-0.019838,-0.024065,-0.019382,-0.017629,-0.018522,-0.017377
19300609,-0.029602,-0.035551,,-0.057708,-0.045849,-0.036539,-0.042740,-0.038288,-0.039594,-0.034577,-0.025470,-0.034389,-0.027579
19300610,0.021364,0.007526,,-0.012651,-0.013282,0.005337,0.003020,0.011768,0.017403,0.010570,0.014116,0.021011,0.023889
19300611,-0.031648,-0.023072,,-0.008749,-0.019065,-0.019592,-0.021878,-0.030632,-0.030662,-0.026783,-0.023344,-0.030666,-0.033428
19300612,-0.004927,-0.011389,,-0.029713,-0.024859,-0.016424,-0.014610,-0.005536,-0.015245,-0.009145,-0.008420,-0.004170,-0.003661
19300613,0.007175,0.010190,,0.008718,0.025995,0.007925,0.007260,0.013656,0.006220,0.012045,0.005054,0.006802,0.006999
19300614,-0.017453,-0.007763,,-0.001501,0.008693,-0.012342,-0.007400,-0.011898,-0.008823,-0.009532,-0.011769,-0.013604,-0.020181
19300616,-0.053791,-0.059265,,-0.074511,-0.071572,-0.066077,-0.062998,-0.061624,-0.056056,-0.056978,-0.059919,-0.055056,-0.052045
19300617,-0.002221,-0.011753,,-0.021644,-0.037140,-0.010101,-0.015086,-0.019528,-0.014443,-0.010336,-0.006458,-0.007609,0.001284
19300618,-0.033751,-0.044943,,-0.043099,-0.054520,-0.064221,-0.048431,-0.040113,-0.047927,-0.034994,-0.037223,-0.043498,-0.029794
19300619,0.042975,0.044861,,0.042251,0.041475,0.044843,0.046452,0.037270,0.052695,0.035646,0.037300,0.048977,0.042273
19300620,-0.017398,-0.005177,,-0.002538,-0.004727,-0.003828,-0.004306,-0.001126,-0.013780,-0.014159,-0.009430,-0.020001,-0.018677
19300621,-0.025877,-0.022998,,-0.007944,-0.023531,-0.027623,-0.020383,-0.032403,-0.026311,-0.021417,-0.021185,-0.024059,-0.026977
19300623,0.013274,0.000138,,-0.037440,-0.004697,-0.008796,-0.015261,0.010432,0.007000,0.002021,0.001097,0.012801,0.016408
19300624,-0.025833,-0.009502,,0.011134,-0.002506,0.002184,-0.006998,-0.009843,-0.015450,-0.013636,-0.012864,-0.027739,-0.028897
19300625,0.001214,-0.017115,,-0.034124,-0.038358,-0.024787,-0.019562,-0.019714,-0.009478,-0.013305,-0.013093,-0.005999,0.006835
19300626,0.022231,0.027322,,0.043863,0.035366,0.023045,0.023947,0.029074,0.025903,0.017695,0.022346,0.032095,0.019897
19300627,-0.008670,-0.005718,,-0.008956,-0.005063,-0.014349,-0.002891,-0.007017,-0.008542,-0.001878,-0.003539,-0.007940,-0.009854
19300628,0.003292,0.003049,,-0.008475,-0.006463,0.010536,0.001419,0.004810,0.006294,0.009024,0.000405,0.002259,0.003406
19300630,0.025055,0.027493,,0.028645,0.054804,0.023323,0.015416,0.022018,0.026307,0.011627,0.021355,0.025925,0.025983
19300701,-0.006812,0.004611,,0.012658,-0.001031,0.005182,0.012037,-0.001955,0.004445,0.008379,0.003927,0.000106,-0.011213
19300702,0.008650,0.006374,,0.011998,0.002946,0.004986,0.004085,0.009509,0.001449,0.000991,0.007370,0.006606,0.010093
19300703,-0.009135,-0.005021,,-0.007317,0.001461,0.002576,-0.007835,-0.005170,-0.005190,-0.003090,-0.011118,-0.008680,-0.009818
19300707,-0.017219,-0.011806,,-0.003154,-0.016237,-0.018161,-0.009205,-0.007998,-0.015848,-0.018637,-0.010511,-0.014443,-0.018911
19300708,0.003655,-0.005965,,-0.009353,-0.010142,-0.007992,-0.015783,-0.005680,0.000727,-0.000767,0.001710,-0.001905,0.006201
19300709,0.013664,0.017736,,0.029656,0.008622,0.021231,0.025957,0.014487,0.016092,0.013844,0.016297,0.016590,0.012366
19300710,0.021231,0.015630,,0.001648,0.006825,0.006000,0.012124,0.014532,0.018210,0.017262,0.016181,0.020608,0.022784
19300711,-0.008841,-0.003845,,0.005651,-0.001565,-0.004570,0.002739,0.001260,-0.009499,-0.007475,-0.009193,-0.005549,-0.010109
19300712,0.015334,0.008881,,0.000127,0.009007,0.000038,0.004344,0.007281,0.005937,0.008068,0.013937,0.015001,0.016872
19300714,0.018868,0.020547,,0.016561,0.017338,0.015050,0.023145,0.019809,0.028723,0.018630,0.010699,0.019122,0.019219
19300715,0.004696,0.010413,,0.010557,0.016554,0.022175,0.008062,0.012956,0.006079,0.003922,0.009118,0.005250,0.003647
19300716,0.006956,0.007538,,-0.007053,0.000824,0.009129,0.005402,0.007936,0.008542,0.013377,0.009226,0.011495,0.005357
19300717,0.005995,0.011662,,0.036331,0.020690,0.012845,0.011941,0.008445,0.011963,0.007626,0.002366,0.006698,0.005542
19300718,0.007139,0.007732,,0.006406,0.014613,0.007758,0.007278,0.008677,0.006654,0.006829,0.005996,0.006321,0.007396
19300719,-0.007971,-0.003215,,-0.006249,-0.003988,-0.006088,-0.000031,0.002252,-0.006627,-0.003918,-0.003981,-0.007239,-0.009247
19300721,-0.025573,-0.023500,,-0.013482,-0.025651,-0.026466,-0.031839,-0.028893,-0.026978,-0.019623,-0.021198,-0.026822,-0.025801
19300722,0.014571,0.005816,,-0.006854,0.011447,0.002022,0.005042,0.010645,0.009972,0.002244,0.004718,0.016022,0.016468
19300723,0.013982,0.015110,,0.008670,0.018269,0.018895,0.017184,0.015095,0.011403,0.012225,0.014555,0.013581,0.014085
19300724,-0.009887,-0.006115,,-0.003840,-0.013891,-0.010215,-0.013904,-0.008910,-0.008302,-0.005556,-0.005732,-0.006830,-0.011245
19300725,0.004898,0.000076,,-0.006311,-0.007103,-0.000607,-0.000142,0.001003,0.001005,-0.003321,0.002424,0.000663,0.007011
19300726,0.009129,0.007442,,0.006226,-0.000151,0.004431,0.003998,0.008449,0.010404,0.009766,0.008209,0.009651,0.009231
19300728,0.003369,0.000123,,-0.015020,-0.001810,0.004875,0.005107,-0.000041,0.001440,-0.000446,-0.001677,0.003436,0.004200
19300729,-0.007563,-0.006252,,-0.002324,-0.007691,-0.003818,-0.009224,-0.007082,-0.009312,-0.003613,-0.011633,-0.009297,-0.006958
19300730,-0.022923,-0.018519,,-0.016665,-0.022547,-0.028372,-0.010270,-0.017751,-0.020032,-0.020121,-0.014782,-0.023894,-0.024033
19300731,0.005300,0.001590,,-0.005549,-0.000669,0.001478,-0.000383,0.001320,0.004407,0.001946,0.002579,0.003773,0.006389
19300801,-0.004451,0.001291,,0.004296,0.003208,-0.000225,-0.002458,-0.007100,0.001808,0.000645,0.001449,-0.002497,-0.006028
19300802,0.004271,0.003047,,0.001644,0.010269,-0.001725,0.011111,-0.002004,0.000886,-0.001072,-0.002441,0.002433,0.005841
19300804,0.012993,0.006628,,0.006925,-0.001864,0.006868,0.000140,0.013045,0.009916,0.003776,0.009665,0.008980,0.015183
19300805,-0.001117,0.000714,,-0.001989,0.002474,-0.005590,0.001672,0.001994,-0.001583,0.001780,0.000566,0.001832,-0.002150
19300806,-0.013572,-0.009676,,-0.017705,-0.012854,-0.007961,-0.006625,-0.011324,-0.010208,-0.009353,-0.007011,-0.013086,-0.014845
19300807,-0.007249,-0.007361,,-0.003708,-0.008661,-0.008859,-0.003675,-0.005544,-0.008330,-0.007657,-0.006989,-0.008471,-0.007019
19300808,-0.037323,-0.029738,,-0.029688,-0.027508,-0.034430,-0.037884,-0.031223,-0.037780,-0.029969,-0.026878,-0.035828,-0.039291
19300809,-0.001733,-0.003782,,0.007732,-0.009454,-0.007878,-0.012092,-0.004880,-0.002013,-0.004039,-0.001036,-0.004406,-0.000755
19300811,0.008126,0.002143,,-0.019903,0.003552,0.001648,0.000419,0.005873,0.001341,0.003011,0.002687,0.007905,0.009519
19300812,-0.022492,-0.016012,,-0.004037,-0.024087,-0.009891,-0.016409,-0.020838,-0.015820,-0.020783,-0.016233,-0.020020,-0.024243
19300813,0.008476,-0.001025,,-0.023257,0.000151,-0.005435,-0.003399,0.003252,-0.000338,0.002358,0.000441,0.008779,0.010370
19300814,0.003279,0.003791,,0.005988,0.014210,0.006317,0.001466,0.002328,0.005899,-0.000616,0.005303,0.002344,0.003370
19300815,0.021356,0.012777,,0.011952,-0.000469,0.011169,0.012557,0.006509,0.016245,0.020300,0.009728,0.020782,0.023508
19300816,0.000473,0.006714,,0.011955,0.017182,0.002505,0.007557,0.002938,0.002994,0.003511,0.000615,0.000221,-0.000002
19300818,-0.003925,-0.003318,,0.007875,-0.006727,0.002691,-0.000180,-0.005444,-0.009050,-0.006602,-0.003332,-0.004919,-0.003514
19300819,0.007879,0.007286,,0.001541,0.009794,0.000008,0.006778,0.005280,0.013553,0.006257,0.003608,0.007408,0.008417
19300820,0.005411,0.003985,,0.000698,0.005290,0.002626,0.001161,0.011714,0.005822,0.005076,0.003728,0.006772,0.005225
19300821,-0.006065,-0.006945,,-0.014377,-0.006675,-0.005670,0.000833,-0.005208,-0.004808,-0.005899,-0.002445,-0.005035,-0.006786
19300822,0.001607,0.001928,,-0.006284,0.005609,0.001143,-0.000580,0.001274,0.004735,-0.000300,-0.001122,0.001753,0.001842
19300823,0.005157,0.005854,,0.010079,0.011628,0.001673,-0.002140,0.004363,0.005188,0.005495,0.003385,0.003493,0.005801
19300825,-0.007822,-0.003653,,-0.007203,-0.008752,-0.005578,0.003827,-0.003838,-0.006076,-0.003630,-0.002537,-0.004100,-0.009704
19300826,0.011678,0.005568,,-0.004438,0.005368,0.004264,0.008445,0.002316,0.016080,0.007327,0.007604,0.011369,0.012592
19300827,0.005740,0.007830,,0.010353,0.008335,0.007432,0.008912,0.005925,0.007704,0.003062,0.002397,0.005952,0.005984
19300828,-0.001174,0.003154,,-0.009687,-0.011098,-0.002301,-0.004583,-0.000029,-0.000241,-0.001094,-0.001297,-0.002329,-0.000861
19300829,0.014305,0.010849,,0.010933,0.011568,0.003974,0.013991,0.010694,0.009308,0.011457,0.007691,0.013646,0.015617
19300902,0.000624,0.007511,,0.010437,0.015855,0.006113,0.002435,0.006385,0.005153,0.005576,0.006368,0.001006,-0.000698
19300903,-0.008999,-0.005588,,0.017718,-0.013758,-0.013913,0.000209,-0.004262,-0.006799,-0.007959,-0.004004,-0.007304,-0.010195
19300904,-0.005666,-0.007050,,-0.028128,-0.008638,-0.000168,-0.014737,-0.008153,-0.005359,-0.005248,-0.002944,-0.008102,-0.005240
19300905,0.012913,0.016054,,0.037519,0.025503,0.009647,0.013784,0.013697,0.014434,0.010552,0.009029,0.011124,0.013657
19300906,0.012183,0.008723,,0.005530,-0.001828,0.007633,0.002984,0.005303,0.009949,0.010875,0.009829,0.012343,0.012960
19300908,0.001169,0.006474,,-0.002261,0.013037,0.007750,0.007199,0.004657,0.003753,0.006609,0.001248,0.002873,0.000151
19300909,0.004386,0.002621,,0.015446,-0.004385,-0.001875,0.009020,0.000077,0.005549,0.002206,0.000227,0.004836,0.004874
19300910,0.004276,0.007098,,0.009581,0.001419,0.011824,-0.004004,0.012913,0.002540,0.005839,0.007496,0.005780,0.003506
19300911,-0.009290,-0.000966,,0.011531,-0.000075,0.002955,0.014736,-0.007026,-0.000818,-0.007486,-0.005439,-0.006415,-0.011285
19300912,-0.004298,-0.006259,,-0.028781,-0.008323,-0.001703,-0.008175,-0.003900,-0.005804,-0.003500,-0.003993,-0.007036,-0.003639
19300913,-0.001313,-0.002413,,0.006958,-0.002510,-0.008633,-0.002012,-0.004447,-0.004429,-0.003391,-0.005301,-0.002303,-0.000355
19300915,-0.012032,-0.009153,,-0.012359,-0.017991,-0.006707,-0.004900,-0.003385,-0.002381,-0.014046,-0.004608,-0.010023,-0.013771
19300916,0.001744,-0.003185,,-0.000608,-0.004764,-0.011829,-0.006302,-0.005379,-0.004445,0.000436,-0.003857,-0.000166,0.003485
19300917,0.002855,0.005121,,0.016946,0.014245,0.012239,0.002585,0.002702,0.003527,0.001943,0.000791,0.001874,0.003210
19300918,-0.011063,-0.010421,,-0.010069,-0.011044,-0.020430,-0.009537,-0.005528,-0.011840,-0.010229,-0.009937,-0.010955,-0.011285
19300919,-0.015935,-0.019778,,-0.035863,-0.032268,-0.024899,-0.020434,-0.015174,-0.020077,-0.018245,-0.017810,-0.016157,-0.015207
19300920,0.002670,0.004043,,0.020448,0.000865,0.009165,0.002670,0.002037,0.002272,0.004159,0.000180,0.000688,0.003230
19300922,-0.025448,-0.023686,,-0.018116,-0.022147,-0.031261,-0.027854,-0.024228,-0.023377,-0.024251,-0.017500,-0.025863,-0.026246
19300923,0.009040,-0.002439,,-0.008536,-0.013547,-0.009669,0.001336,-0.001497,0.005185,0.003738,0.000939,0.008225,0.011089
19300924,-0.014734,-0.016406,,-0.019454,-0.018051,-0.023842,-0.016049,-0.019871,-0.018663,-0.020597,-0.013074,-0.013356,-0.014534
19300925,-0.019796,-0.018885,,-0.008477,-0.017217,-0.033541,-0.018237,-0.017604,-0.017445,-0.021375,-0.025363,-0.019768,-0.019272
19300926,-0.014879,-0.020938,,-0.035374,-0.048616,-0.008511,-0.020930,-0.016090,-0.014602,-0.015092,-0.017945,-0.016078,-0.014090
19300927,-0.006433,-0.007600,,-0.008826,-0.012052,-0.020609,-0.011538,-0.004873,-0.008081,-0.006100,-0.009394,-0.004269,-0.006385
19300929,-0.020436,-0.021720,,-0.024721,-0.025922,-0.021104,-0.021446,-0.020653,-0.026695,-0.019413,-0.019661,-0.019792,-0.020406
19300930,-0.015029,-0.031417,,-0.036260,-0.052022,-0.042228,-0.039629,-0.031013,-0.022306,-0.025087,-0.023209,-0.017586,-0.011780
19301001,0.038408,0.036736,,0.019079,0.052780,0.034494,0.040757,0.029777,0.040012,0.019663,0.033725,0.033633,0.040951
19301002,-0.010532,-0.003788,,0.009902,-0.004891,-0.005427,-0.002062,-0.001156,-0.007407,-0.006430,-0.012310,-0.007317,-0.011788
19301003,0.012878,0.015343,,0.005730,0.017596,0.017618,0.014394,0.019489,0.008847,0.017558,-0.000675,0.010716,0.014350
19301004,-0.008638,0.001417,,0.001176,0.003690,-0.008397,-0.000354,-0.004973,-0.002849,-0.001747,0.010969,-0.007723,-0.011477
19301006,-0.028943,-0.025065,,-0.023965,-0.017561,-0.017834,-0.035968,-0.024421,-0.024175,-0.030871,-0.027076,-0.027936,-0.029600
19301007,-0.001899,-0.015264,,-0.036726,-0.021714,-0.032146,-0.009264,-0.013177,-0.012198,-0.007822,-0.007804,-0.006701,0.001092
19301008,-0.009827,-0.006636,,-0.001820,-0.006964,-0.003490,-0.007888,-0.001730,-0.011513,-0.007855,-0.007273,-0.006285,-0.011137
19301009,-0.038986,-0.036291,,-0.007484,-0.042662,-0.041429,-0.036572,-0.047482,-0.042751,-0.038694,-0.036675,-0.038654,-0.039052
19301010,0.018838,-0.011616,,-0.061811,-0.032161,-0.014293,-0.014616,-0.011624,-0.007686,-0.004191,-0.005344,0.009601,0.026970
19301011,-0.020785,0.010388,,0.033245,0.025462,0.003174,0.019014,0.003016,-0.002082,0.004364,-0.000559,-0.010628,-0.028247
19301014,0.009205,-0.005205,,-0.018742,-0.019060,-0.011226,-0.002962,-0.013324,-0.001102,-0.005626,-0.006235,-0.000148,0.014847
19301015,0.017692,0.025495,,0.034617,0.019180,0.032633,0.010057,0.025300,0.022207,0.027900,0.019444,0.017014,0.016868
19301016,-0.013927,-0.007170,,-0.015488,0.002665,-0.001867,-0.011390,-0.008354,-0.007660,-0.010499,-0.009487,-0.010319,-0.015841
19301017,-0.036316,-0.026627,,-0.004837,-0.026166,-0.034792,-0.036720,-0.029756,-0.031279,-0.029268,-0.029527,-0.036950,-0.037619
19301018,-0.011412,-0.022274,,-0.039966,-0.030275,-0.024088,-0.012307,-0.022735,-0.025769,-0.019425,-0.015239,-0.016149,-0.008666
19301020,0.028703,0.024191,,-0.004194,0.012197,0.008064,0.008082,0.024179,0.025145,0.025285,0.019060,0.030906,0.030097
19301021,-0.023954,-0.015346,,-0.007741,-0.018241,-0.006961,-0.012702,-0.023874,-0.016008,-0.010621,-0.021618,-0.024516,-0.025275
19301022,-0.008108,-0.015013,,-0.018647,-0.019335,-0.030466,-0.016685,-0.008216,-0.014458,-0.016766,-0.008173,-0.010018,-0.006671
19301023,0.009296,0.009924,,0.009588,0.000349,0.021589,0.012093,0.005303,0.015840,0.010846,0.002363,0.009223,0.009638
19301024,0.028194,0.022797,,0.007200,0.013039,0.012258,0.016449,0.029299,0.028774,0.021900,0.022717,0.026652,0.029750
19301025,-0.001598,0.011483,,0.023210,0.025681,0.015907,0.012788,0.006319,0.013843,0.002125,0.006163,0.003759,-0.004802
19301027,0.004710,-0.002433,,-0.017919,-0.009609,-0.002794,0.002521,0.003109,-0.005587,-0.006231,-0.002128,0.002583,0.006963
19301028,0.006189,0.009675,,0.002978,0.011708,0.002946,-0.001994,0.012079,0.006485,0.012139,0.008916,0.011129,0.004538
19301029,-0.012635,-0.005292,,0.016439,-0.003503,-0.001521,-0.004216,-0.014415,-0.009470,-0.009103,-0.006954,-0.011774,-0.013868
19301030,-0.011332,-0.010128,,-0.013773,-0.011928,-0.008230,-0.015885,-0.012481,-0.008115,-0.013369,-0.008400,-0.011868,-0.011461
19301031,-0.020079,-0.018344,,-0.004409,-0.023441,-0.021619,-0.021675,-0.016963,-0.018687,-0.017253,-0.014665,-0.023946,-0.020017
19301101,0.002697,-0.003026,,-0.012722,-0.014760,0.001858,-0.008295,-0.004430,-0.001169,0.001701,-0.001643,-0.001255,0.004526
19301103,0.003178,0.004497,,-0.013792,0.004317,0.007043,0.010036,0.005853,0.002756,-0.002260,0.004154,0.006612,0.002482
19301105,-0.025950,-0.017196,,-0.012231,-0.010779,-0.019738,-0.013896,-0.020429,-0.015915,-0.018580,-0.018360,-0.023648,-0.028290
19301106,-0.000141,-0.006225,,0.005662,-0.021275,-0.002902,-0.007763,-0.005190,-0.004986,-0.010004,-0.007780,-0.002042,0.001923
19301107,-0.032607,-0.034301,,-0.042093,-0.022348,-0.027603,-0.032694,-0.026253,-0.029498,-0.032163,-0.028489,-0.035286,-0.032813
19301108,-0.011754,-0.004981,,0.008583,-0.019140,-0.011666,-0.005723,-0.007437,-0.006659,-0.024812,-0.003310,-0.014260,-0.011785
19301110,-0.019131,-0.023435,,-0.023851,-0.035777,-0.037147,-0.024959,-0.025026,-0.018738,-0.018383,-0.020335,-0.022918,-0.017893
19301111,0.009668,0.003259,,-0.034993,-0.003209,-0.000296,0.008935,0.001141,-0.001296,0.008675,0.001096,0.012357,0.010746
19301112,0.016712,0.012748,,0.013076,0.002095,0.004659,0.004855,0.011964,0.015247,0.014987,0.008302,0.009822,0.019525
19301113,0.023922,0.036318,,0.050057,0.045142,0.030399,0.013975,0.034709,0.027453,0.022729,0.027140,0.026775,0.022722
19301114,0.024512,0.025663,,0.013401,0.026150,0.019886,0.024122,0.013953,0.019594,0.020872,0.028799,0.022028,0.025251
19301115,0.009989,0.024554,,0.024737,0.035937,0.026853,0.021605,0.022700,0.009690,0.023571,0.017727,0.017059,0.006585
19301117,-0.028099,-0.022267,,-0.020704,-0.023484,-0.012944,-0.021782,-0.015670,-0.015969,-0.023453,-0.025639,-0.028277,-0.029448
19301118,0.006738,0.005230,,-0.005940,0.009236,-0.010001,-0.008304,0.004403,0.003875,0.005724,0.008185,0.003772,0.007781
19301119,0.018988,0.020749,,0.036696,0.009724,0.007970,0.019359,0.014336,0.020583,0.016603,0.010178,0.028608,0.018090
19301120,-0.001865,0.006240,,-0.018479,0.018754,0.016735,0.010194,0.004606,0.009461,0.007156,0.004432,-0.001222,-0.003911
19301121,0.013238,0.015835,,0.011340,0.007980,0.005789,0.009176,0.013851,0.009538,0.019145,0.012932,0.018164,0.012237
19301122,-0.009548,-0.003605,,-0.002833,-0.000154,0.007493,-0.007912,-0.001843,-0.007722,-0.006614,-0.007000,-0.011490,-0.009967
19301124,0.001792,0.001659,,-0.007090,-0.008316,0.001542,0.003468,-0.001198,-0.003247,0.004650,0.003744,-0.001086,0.002385
19301125,-0.010779,-0.006138,,-0.000210,-0.004484,-0.010519,-0.005097,-0.002552,-0.012194,-0.005908,-0.009496,-0.010287,-0.011498
19301126,-0.013678,-0.016672,,-0.013122,-0.020393,-0.017272,-0.014240,-0.014983,-0.016153,-0.016617,-0.022000,-0.016173,-0.012079
19301128,-0.011941,-0.009744,,-0.022845,-0.010254,-0.010289,-0.008975,-0.014139,-0.010089,-0.013602,0.000804,-0.015791,-0.012331
19301129,0.009701,0.008169,,0.021192,0.008122,0.000828,0.007391,-0.000195,0.006772,0.001204,0.004937,0.010540,0.010809
19301201,0.011978,0.005065,,-0.024877,-0.002481,0.011205,-0.008887,0.015658,0.014251,0.009121,0.007156,0.012019,0.012812
19301202,0.007803,0.010271,,0.004138,0.016858,0.008264,0.015469,0.014771,0.005275,0.005996,0.001405,0.010256,0.007804
19301203,-0.012643,-0.009269,,0.003909,-0.016721,-0.015604,-0.010727,-0.013582,-0.008615,-0.003421,-0.008851,-0.012348,-0.013629
19301204,-0.015795,-0.019910,,-0.014264,-0.014248,-0.015671,-0.017242,-0.019353,-0.015103,-0.022227,-0.018482,-0.014461,-0.015509
19301205,0.000884,-0.009258,,-0.036744,-0.014971,-0.008762,-0.004751,-0.001792,-0.009181,-0.005075,-0.000865,-0.002592,0.002739
